TMDb ID,IMDb ID,Type,Name,Release Date,Season Number,Episode Number,Rating,Your Rating,Date Rated
37247,tt0061722,movie,The Graduate,1967-12-21T00:00:00Z,,,7.632,8.0,2018-12-02T00:00:00Z
120467,tt2278388,movie,The Grand Budapest Hotel,2014-02-26T00:00:00Z,,,8.031,10.0,2014-12-29T00:00:00Z
596,tt0032551,movie,The Grapes of Wrath,1940-03-15T00:00:00Z,,,7.819,8.0,2016-09-29T00:00:00Z
914,tt0032553,movie,The Great Dictator,1940-10-15T00:00:00Z,,,8.285,9.0,2019-09-29T00:00:00Z
5925,tt0057115,movie,The Great Escape,1963-07-03T00:00:00Z,,,7.929,8.0,2020-05-04T00:00:00Z
64682,tt1343092,movie,The Great Gatsby,2013-05-09T00:00:00Z,,,7.355,8.0,2016-09-29T00:00:00Z
566222,tt4736550,movie,The Great Hack,2019-01-26T00:00:00Z,,,6.897,8.0,2019-08-24T00:00:00Z
316029,tt1485796,movie,The Greatest Showman,2017-12-20T00:00:00Z,,,7.865,7.0,2019-01-01T00:00:00Z
559907,tt9243804,movie,The Green Knight,2021-07-29T00:00:00Z,,,6.612,7.0,2021-08-17T00:00:00Z
497,tt0120689,movie,The Green Mile,1999-12-10T00:00:00Z,,,8.504,9.0,2018-07-27T00:00:00Z
273248,tt3460252,movie,The Hateful Eight,2015-12-25T00:00:00Z,,,7.755,6.0,2021-11-02T00:00:00Z
7453,tt0371724,movie,The Hitchhiker's Guide to the Galaxy,2005-04-28T00:00:00Z,,,6.68,6.0,2023-06-16T00:00:00Z
11934,tt0110074,movie,The Hudsucker Proxy,1994-03-11T00:00:00Z,,,7.068,7.0,2022-10-24T00:00:00Z
10400,tt0174856,movie,The Hurricane,1999-09-17T00:00:00Z,,,7.435,6.0,2016-10-14T00:00:00Z
10316,tt1124035,movie,The Ides of March,2011-10-07T00:00:00Z,,,6.675,9.0,2025-07-31T00:00:00Z
205596,tt2084970,movie,The Imitation Game,2014-11-14T00:00:00Z,,,7.987,7.0,2017-10-09T00:00:00Z
84287,tt1966604,movie,The Imposter,2012-07-13T00:00:00Z,,,7.321,9.0,2019-05-13T00:00:00Z
9806,tt0317705,movie,The Incredibles,2004-11-05T00:00:00Z,,,7.72,9.0,2018-06-19T00:00:00Z
9008,tt0140352,movie,The Insider,1999-10-28T00:00:00Z,,,7.456,8.0,2015-11-14T00:00:00Z
228967,tt2788710,movie,The Interview,2014-12-25T00:00:00Z,,,6.191,5.0,2018-07-21T00:00:00Z
398978,tt1302006,movie,The Irishman,2019-11-01T00:00:00Z,,,7.576,3.0,2020-01-23T00:00:00Z
10386,tt0129167,movie,The Iron Giant,1999-08-06T00:00:00Z,,,7.949,9.0,2019-08-13T00:00:00Z
10098,tt0012349,movie,The Kid,1921-01-21T00:00:00Z,,,8.147,7.0,2020-03-23T00:00:00Z
399057,tt5715874,movie,The Killing of a Sacred Deer,2017-10-20T00:00:00Z,,,7.01,8.0,2023-12-14T00:00:00Z
10196,tt0938283,movie,The Last Airbender,2010-06-30T00:00:00Z,,,4.646,2.0,2018-11-13T00:00:00Z
137106,tt1490017,movie,The Lego Movie,2014-02-06T00:00:00Z,,,7.421,8.0,2019-02-15T00:00:00Z
280217,tt3513498,movie,The Lego Movie 2: The Second Part,2019-02-06T00:00:00Z,,,6.656,6.0,2019-02-15T00:00:00Z
421,tt0362270,movie,The Life Aquatic with Steve Zissou,2004-12-10T00:00:00Z,,,7.078,7.0,2016-11-29T00:00:00Z
842924,tt12908150,movie,The Life of Chuck,2025-06-05T00:00:00Z,,,7.277,9.0,2025-06-25T00:00:00Z
503919,tt7984734,movie,The Lighthouse,2019-10-18T00:00:00Z,,,7.484,8.0,2019-10-26T00:00:00Z
8587,tt0110357,movie,The Lion King,1994-06-15T00:00:00Z,,,8.253,6.0,2016-09-29T00:00:00Z
254320,tt3464902,movie,The Lobster,2015-10-15T00:00:00Z,,,7.026,9.0,2016-06-05T00:00:00Z
604196,tt10376068,movie,The Lonely Island Presents: The Unauthorized Bash Brothers Experience,2019-05-22T00:00:00Z,,,6.34,7.0,2019-06-13T00:00:00Z
120,tt0120737,movie,The Lord of the Rings: The Fellowship of the Ring,2001-12-18T00:00:00Z,,,8.428,9.0,2016-05-24T00:00:00Z
122,tt0167260,movie,The Lord of the Rings: The Return of the King,2003-12-17T00:00:00Z,,,8.493,9.0,2016-05-26T00:00:00Z
121,tt0167261,movie,The Lord of the Rings: The Two Towers,2002-12-18T00:00:00Z,,,8.412,9.0,2016-05-25T00:00:00Z
28580,tt0037884,movie,The Lost Weekend,1945-11-29T00:00:00Z,,,7.627,4.0,2016-02-06T00:00:00Z
374052,tt3908142,movie,The Love Witch,2016-11-11T00:00:00Z,,,6.438,4.0,2025-06-16T00:00:00Z
1288070,tt32331377,movie,The Luckiest Man in America,2025-04-04T00:00:00Z,,,6.332,7.0,2025-04-09T00:00:00Z
963,tt0033870,movie,The Maltese Falcon,1941-10-18T00:00:00Z,,,7.709,8.0,2019-09-09T00:00:00Z
203801,tt1638355,movie,The Man from U.N.C.L.E.,2015-08-13T00:00:00Z,,,7.08,7.0,2025-08-03T00:00:00Z
10778,tt0243133,movie,The Man Who Wasn't There,2001-10-26T00:00:00Z,,,7.51,9.0,2016-03-18T00:00:00Z
286217,tt3659388,movie,The Martian,2015-09-30T00:00:00Z,,,7.691,8.0,2015-10-10T00:00:00Z
68722,tt1560747,movie,The Master,2012-09-14T00:00:00Z,,,7.109,7.0,2020-02-01T00:00:00Z
603,tt0133093,movie,The Matrix,1999-03-31T00:00:00Z,,,8.238,9.0,2015-10-28T00:00:00Z
10313,tt1234548,movie,The Men Who Stare at Goats,2009-10-17T00:00:00Z,,,5.969,8.0,2016-11-09T00:00:00Z
10414,tt0104868,movie,The Mighty Ducks,1992-10-02T00:00:00Z,,,6.579,6.0,2020-12-05T00:00:00Z
1035259,tt3402138,movie,The Naked Gun,2025-07-30T00:00:00Z,,,6.402,6.0,2025-08-01T00:00:00Z
37136,tt0095705,movie,The Naked Gun: From the Files of Police Squad!,1988-12-02T00:00:00Z,,,7.268,7.0,2020-03-25T00:00:00Z
301365,tt1974419,movie,The Neon Demon,2016-05-31T00:00:00Z,,,6.51,10.0,2016-06-24T00:00:00Z
11400,tt0402399,movie,The New World,2005-12-25T00:00:00Z,,,6.521,6.0,2017-09-02T00:00:00Z
290250,tt3799694,movie,The Nice Guys,2016-05-15T00:00:00Z,,,7.127,7.0,2021-11-02T00:00:00Z
9479,tt0107688,movie,The Nightmare Before Christmas,1993-10-09T00:00:00Z,,,7.831,8.0,2021-11-01T00:00:00Z
639933,tt11138512,movie,The Northman,2022-04-07T00:00:00Z,,,7.031,7.0,2022-05-01T00:00:00Z
1195310,tt29497240,movie,The Only Girl in the Orchestra,2023-11-09T00:00:00Z,,,6.6,6.0,2025-03-17T00:00:00Z
14439,tt0144550,movie,The Pentagon Wars,1998-02-28T00:00:00Z,,,6.838,6.0,2024-11-21T00:00:00Z
9833,tt0293508,movie,The Phantom of the Opera,2004-12-08T00:00:00Z,,,7.257,5.0,2020-11-08T00:00:00Z
1137350,tt30840798,movie,The Phoenician Scheme,2025-05-23T00:00:00Z,,,6.528,6.0,2025-06-06T00:00:00Z
423,tt0253474,movie,The Pianist,2002-09-17T00:00:00Z,,,8.375,8.0,2019-07-01T00:00:00Z
97367,tt1817273,movie,The Place Beyond the Pines,2013-03-20T00:00:00Z,,,6.985,8.0,2016-05-11T00:00:00Z
446354,tt6294822,movie,The Post,2017-12-22T00:00:00Z,,,7.002,8.0,2023-08-04T00:00:00Z
1124,tt0482571,movie,The Prestige,2006-10-17T00:00:00Z,,,8.205,8.0,2015-10-13T00:00:00Z
2493,tt0093779,movie,The Princess Bride,1987-09-25T00:00:00Z,,,7.692,6.0,2019-07-13T00:00:00Z
1172674,tt28912858,movie,The Rat Catcher,2023-09-28T00:00:00Z,,,6.603,7.0,2024-10-03T00:00:00Z
524348,tt8236336,movie,The Report,2019-09-12T00:00:00Z,,,7.037,7.0,2023-07-22T00:00:00Z
281957,tt1663202,movie,The Revenant,2015-12-25T00:00:00Z,,,7.538,8.0,2016-01-19T00:00:00Z
466622,tt7134096,movie,The Rhythm Section,2020-01-31T00:00:00Z,,,5.508,7.0,2020-02-03T00:00:00Z
9549,tt0086197,movie,The Right Stuff,1983-10-20T00:00:00Z,,,7.405,6.0,2024-08-05T00:00:00Z
20766,tt0898367,movie,The Road,2009-11-25T00:00:00Z,,,7.013,8.0,2016-09-29T00:00:00Z
9428,tt0265666,movie,The Royal Tenenbaums,2001-10-05T00:00:00Z,,,7.462,7.0,2016-09-21T00:00:00Z
399055,tt5580390,movie,The Shape of Water,2017-12-01T00:00:00Z,,,7.237,9.0,2017-12-31T00:00:00Z
278,tt0111161,movie,The Shawshank Redemption,1994-09-23T00:00:00Z,,,8.715,8.0,2015-07-26T00:00:00Z
694,tt0081505,movie,The Shining,1980-05-23T00:00:00Z,,,8.205,8.0,2015-10-30T00:00:00Z
274,tt0102926,movie,The Silence of the Lambs,1991-02-14T00:00:00Z,,,8.346,8.0,2016-09-17T00:00:00Z
745,tt0167404,movie,The Sixth Sense,1999-08-06T00:00:00Z,,,7.948,9.0,2019-05-18T00:00:00Z
37799,tt1285016,movie,The Social Network,2010-10-01T00:00:00Z,,,7.37,9.0,2015-10-17T00:00:00Z
15121,tt0059742,movie,The Sound of Music,1965-03-29T00:00:00Z,,,7.731,7.0,2018-12-02T00:00:00Z
776485,tt8610436,movie,The Sparks Brothers,2021-06-18T00:00:00Z,,,7.355,6.0,2025-07-14T00:00:00Z
11836,tt0345950,movie,The SpongeBob SquarePants Movie,2004-11-19T00:00:00Z,,,7.069,7.0,2021-03-09T00:00:00Z
9277,tt0070735,movie,The Sting,1973-12-25T00:00:00Z,,,8.018,7.0,2016-10-03T00:00:00Z
436969,tt6334354,movie,The Suicide Squad,2021-07-28T00:00:00Z,,,7.468,6.0,2022-01-07T00:00:00Z
1172675,tt28912758,movie,The Swan,2023-09-27T00:00:00Z,,,6.777,6.0,2024-10-03T00:00:00Z
218,tt0088247,movie,The Terminator,1984-10-26T00:00:00Z,,,7.675,8.0,2019-05-05T00:00:00Z
14285,tt0096257,movie,The Thin Blue Line,1988-08-28T00:00:00Z,,,7.637,6.0,2024-12-30T00:00:00Z
1091,tt0084787,movie,The Thing,1982-06-25T00:00:00Z,,,8.067,6.0,2019-08-13T00:00:00Z
1092,tt0041959,movie,The Third Man,1949-08-31T00:00:00Z,,,7.905,8.0,2020-04-17T00:00:00Z
23168,tt0840361,movie,The Town,2010-09-15T00:00:00Z,,,7.217,7.0,2018-01-11T00:00:00Z
338969,tt1633359,movie,The Toxic Avenger Unrated,2025-08-28T00:00:00Z,,,6.033,5.0,2025-09-10T00:00:00Z
1857,tt0092106,movie,The Transformers: The Movie,1986-08-08T00:00:00Z,,,7.128,6.0,2017-04-19T00:00:00Z
3090,tt0040897,movie,The Treasure of the Sierra Madre,1948-01-15T00:00:00Z,,,7.956,8.0,2020-04-06T00:00:00Z
8967,tt0478304,movie,The Tree of Life,2011-05-17T00:00:00Z,,,6.727,4.0,2015-12-06T00:00:00Z
37165,tt0120382,movie,The Truman Show,1998-06-04T00:00:00Z,,,8.151,9.0,2016-05-12T00:00:00Z
629,tt0114814,movie,The Usual Suspects,1995-07-19T00:00:00Z,,,8.169,8.0,2016-01-14T00:00:00Z
1443,tt0159097,movie,The Virgin Suicides,2000-04-21T00:00:00Z,,,7.129,7.0,2016-12-16T00:00:00Z
416211,tt6073176,movie,The White Helmets,2016-09-16T00:00:00Z,,,7.401,8.0,2017-04-14T00:00:00Z
576,tt0065214,movie,The Wild Bunch,1969-06-19T00:00:00Z,,,7.587,4.0,2023-04-26T00:00:00Z
630,tt0032138,movie,The Wizard of Oz,1939-08-15T00:00:00Z,,,7.587,4.0,2025-07-19T00:00:00Z
106646,tt0993846,movie,The Wolf of Wall Street,2013-12-25T00:00:00Z,,,8.026,9.0,2015-12-06T00:00:00Z
923939,tt16968450,movie,The Wonderful Story of Henry Sugar,2023-09-20T00:00:00Z,,,7.244,8.0,2024-09-27T00:00:00Z
1259365,tt31800329,movie,The Wonderful Story of Henry Sugar and Three More,2024-03-14T00:00:00Z,,,7.444,8.0,2024-10-03T00:00:00Z
107985,tt1213663,movie,The World's End,2013-07-18T00:00:00Z,,,6.807,6.0,2016-11-09T00:00:00Z
467244,tt7160372,movie,The Zone of Interest,2023-12-15T00:00:00Z,,,7.008,4.0,2024-03-09T00:00:00Z
7345,tt0469494,movie,There Will Be Blood,2007-12-26T00:00:00Z,,,8.078,8.0,2016-09-29T00:00:00Z
543580,tt7905466,movie,They Shall Not Grow Old,2018-11-09T00:00:00Z,,,7.773,8.0,2019-02-07T00:00:00Z
16070,tt0493459,movie,This Film Is Not Yet Rated,2006-01-25T00:00:00Z,,,7.079,6.0,2023-07-19T00:00:00Z
284053,tt3501632,movie,Thor: Ragnarok,2017-10-02T00:00:00Z,,,7.581,8.0,2017-11-18T00:00:00Z
359940,tt5027774,movie,"Three Billboards Outside Ebbing, Missouri",2017-12-01T00:00:00Z,,,8.061,9.0,2018-02-17T00:00:00Z
537116,tt8721424,movie,"tick, tick... BOOM!",2021-11-11T00:00:00Z,,,7.604,3.0,2022-01-23T00:00:00Z
212063,tt3089388,movie,Tim's Vermeer,2013-12-06T00:00:00Z,,,7.218,8.0,2024-08-26T00:00:00Z
597,tt0120338,movie,Titanic,1997-12-18T00:00:00Z,,,7.902,7.0,2016-09-29T00:00:00Z
595,tt0056592,movie,To Kill a Mockingbird,1962-12-20T00:00:00Z,,,7.996,9.0,2020-04-12T00:00:00Z
744,tt0092099,movie,Top Gun,1986-05-16T00:00:00Z,,,7.058,6.0,2018-05-19T00:00:00Z
361743,tt1745960,movie,Top Gun: Maverick,2022-05-21T00:00:00Z,,,8.156,9.0,2022-05-29T00:00:00Z
861,tt0100802,movie,Total Recall,1990-06-01T00:00:00Z,,,7.313,5.0,2024-11-10T00:00:00Z
862,tt0114709,movie,Toy Story,1995-11-22T00:00:00Z,,,7.97,8.0,2018-07-04T00:00:00Z
863,tt0120363,movie,Toy Story 2,1999-10-30T00:00:00Z,,,7.604,9.0,2018-07-04T00:00:00Z
10193,tt0435761,movie,Toy Story 3,2010-06-16T00:00:00Z,,,7.804,8.0,2018-07-16T00:00:00Z
627,tt0117951,movie,Trainspotting,1996-02-23T00:00:00Z,,,7.959,5.0,2019-08-02T00:00:00Z
157353,tt2209764,movie,Transcendence,2014-04-16T00:00:00Z,,,6.064,5.0,2016-10-10T00:00:00Z
1858,tt0418279,movie,Transformers,2007-06-27T00:00:00Z,,,6.822,5.0,2016-09-29T00:00:00Z
9362,tt0100814,movie,Tremors,1990-01-19T00:00:00Z,,,6.931,4.0,2024-12-28T00:00:00Z
497828,tt7322224,movie,Triangle of Sadness,2022-09-18T00:00:00Z,,,7.016,3.0,2025-09-11T00:00:00Z
533533,tt6604188,movie,TRON: Ares,2025-10-08T00:00:00Z,,,6.477,5.0,2025-10-09T00:00:00Z
20526,tt1104001,movie,TRON: Legacy,2010-12-14T00:00:00Z,,,6.535,8.0,2025-10-09T00:00:00Z
47931,tt1555149,movie,Tropa de Elite 2,2010-10-08T00:00:00Z,,,7.83,9.0,2016-12-03T00:00:00Z
7446,tt0942385,movie,Tropic Thunder,2008-08-09T00:00:00Z,,,6.701,6.0,2019-03-19T00:00:00Z
44264,tt1403865,movie,True Grit,2010-12-22T00:00:00Z,,,7.304,7.0,2016-04-15T00:00:00Z
63,tt0114746,movie,Twelve Monkeys,1995-12-29T00:00:00Z,,,7.6,8.0,2020-04-23T00:00:00Z
8966,tt1099212,movie,Twilight,2008-11-20T00:00:00Z,,,6.282,5.0,2023-08-21T00:00:00Z
664,tt0117998,movie,Twister,1996-05-10T00:00:00Z,,,6.548,7.0,2024-09-02T00:00:00Z
718821,tt12584954,movie,Twisters,2024-07-10T00:00:00Z,,,6.781,6.0,2024-09-04T00:00:00Z
11959,tt0098546,movie,UHF,1989-07-21T00:00:00Z,,,6.659,7.0,2024-12-31T00:00:00Z
227306,tt1809398,movie,Unbroken,2014-12-25T00:00:00Z,,,7.424,8.0,2018-07-28T00:00:00Z
473033,tt5727208,movie,Uncut Gems,2019-08-30T00:00:00Z,,,7.156,9.0,2020-01-05T00:00:00Z
33,tt0105695,movie,Unforgiven,1992-08-07T00:00:00Z,,,7.905,6.0,2019-09-17T00:00:00Z
365245,tt1183918,movie,Unspooled,2008-09-26T00:00:00Z,,,6.0,6.0,2016-08-28T00:00:00Z
14160,tt1049413,movie,Up,2009-05-28T00:00:00Z,,,7.959,8.0,2016-09-29T00:00:00Z
500664,tt6499752,movie,Upgrade,2018-05-31T00:00:00Z,,,7.501,7.0,2018-06-09T00:00:00Z
752,tt0434409,movie,V for Vendetta,2006-02-23T00:00:00Z,,,7.897,8.0,2020-07-05T00:00:00Z
7461,tt0443274,movie,Vantage Point,2008-02-01T00:00:00Z,,,6.401,4.0,2016-05-11T00:00:00Z
463684,tt7043012,movie,Velvet Buzzsaw,2019-02-01T00:00:00Z,,,5.377,7.0,2019-09-17T00:00:00Z
426,tt0052357,movie,Vertigo,1958-05-09T00:00:00Z,,,8.147,7.0,2019-11-10T00:00:00Z
429197,tt6266538,movie,Vice,2018-12-25T00:00:00Z,,,7.013,6.0,2019-01-10T00:00:00Z
429202,tt5960374,movie,Vox Lux,2018-09-07T00:00:00Z,,,5.799,8.0,2019-03-10T00:00:00Z
9965,tt0423505,movie,"Wake Up, Ron Burgundy: The Lost Movie",2004-12-28T00:00:00Z,,,6.024,7.0,2018-01-16T00:00:00Z
10681,tt0910970,movie,WALL·E,2008-06-22T00:00:00Z,,,8.107,8.0,2016-09-29T00:00:00Z
1241436,tt31434639,movie,Warfare,2025-04-09T00:00:00Z,,,7.075,6.0,2025-04-17T00:00:00Z
860,tt0086567,movie,WarGames,1983-06-03T00:00:00Z,,,7.061,7.0,2023-06-18T00:00:00Z
59440,tt1291584,movie,Warrior,2011-09-09T00:00:00Z,,,7.845,9.0,2020-05-17T00:00:00Z
71859,tt1242460,movie,We Need to Talk About Kevin,2011-09-28T00:00:00Z,,,7.544,8.0,2025-09-11T00:00:00Z
1164614,tt28055078,movie,We're All Gonna Die,2025-03-07T00:00:00Z,,,6.132,8.0,2025-04-01T00:00:00Z
928344,tt17076046,movie,Weird: The Al Yankovic Story,2022-09-08T00:00:00Z,,,6.716,7.0,2022-11-07T00:00:00Z
246741,tt3416742,movie,What We Do in the Shadows,2014-06-19T00:00:00Z,,,7.552,9.0,2018-02-21T00:00:00Z
1587,tt0108550,movie,What's Eating Gilbert Grape,1993-12-17T00:00:00Z,,,7.662,5.0,2025-01-07T00:00:00Z
489890,tt7107130,movie,Where Mothbloods Bloom,2017-12-31T00:00:00Z,,,7.0,7.0,2018-02-17T00:00:00Z
721930,tt10804210,movie,Where’s Rose,2022-12-08T00:00:00Z,,,5.5,4.0,2022-07-30T00:00:00Z
244786,tt2582802,movie,Whiplash,2014-10-10T00:00:00Z,,,8.373,10.0,2015-01-20T00:00:00Z
13368,tt0047673,movie,White Christmas,1954-10-14T00:00:00Z,,,7.191,8.0,2023-12-26T00:00:00Z
208238,tt0493079,movie,Who Needs Sleep?,2006-01-19T00:00:00Z,,,6.8,6.0,2018-01-26T00:00:00Z
42694,tt0063803,movie,Who's That Knocking at My Door,1968-09-13T00:00:00Z,,,6.114,4.0,2016-12-13T00:00:00Z
53543,tt0252993,movie,Will Vinton's Claymation Comedy of Horrors,1991-05-29T00:00:00Z,,,6.0,6.0,2025-11-11T00:00:00Z
490003,tt7681902,movie,Won't You Be My Neighbor?,2018-06-29T00:00:00Z,,,8.006,9.0,2018-07-11T00:00:00Z
1391,tt0245574,movie,Y tu mamá también,2001-06-08T00:00:00Z,,,7.417,8.0,2025-03-02T00:00:00Z
515195,tt8079248,movie,Yesterday,2019-06-26T00:00:00Z,,,6.686,2.0,2023-08-02T00:00:00Z
440298,tt6543652,movie,Zimna wojna,2018-06-08T00:00:00Z,,,7.434,3.0,2019-02-07T00:00:00Z
1949,tt0443706,movie,Zodiac,2007-03-02T00:00:00Z,,,7.527,7.0,2015-10-07T00:00:00Z
338967,tt1560220,movie,Zombieland: Double Tap,2019-10-09T00:00:00Z,,,6.907,6.0,2019-10-18T00:00:00Z
269149,tt2948356,movie,Zootopia,2016-02-11T00:00:00Z,,,7.759,6.0,2016-09-23T00:00:00Z
25237,tt0091251,movie,Иди и смотри,1985-10-17T00:00:00Z,,,8.22,9.0,2018-02-01T00:00:00Z
38360,tt0050634,movie,Летят журавли,1957-10-12T00:00:00Z,,,7.916,9.0,2017-01-03T00:00:00Z
593,tt0069293,movie,Солярис,1972-03-20T00:00:00Z,,,7.777,8.0,2020-04-28T00:00:00Z
1398,tt0079944,movie,Сталкер,1979-05-25T00:00:00Z,,,8.105,3.0,2024-09-10T00:00:00Z
60243,tt1832382,movie,جدایی نادر از سیمین,2011-02-15T00:00:00Z,,,7.897,9.0,2017-12-24T00:00:00Z
200085,tt2351310,movie,감기,2013-08-14T00:00:00Z,,,7.515,7.0,2020-02-01T00:00:00Z
496243,tt6751668,movie,기생충,2019-05-30T00:00:00Z,,,8.493,9.0,2020-03-15T00:00:00Z
4689,tt0310775,movie,복수는 나의 것,2002-03-29T00:00:00Z,,,7.46,7.0,2019-09-09T00:00:00Z
110415,tt1706620,movie,설국열차,2013-08-01T00:00:00Z,,,6.908,9.0,2017-03-10T00:00:00Z
670,tt0364569,movie,올드보이,2003-11-21T00:00:00Z,,,8.241,9.0,2015-09-16T00:00:00Z
940721,tt23289160,movie,ゴジラ-1.0,2023-11-03T00:00:00Z,,,7.58,7.0,2023-12-14T00:00:00Z
8392,tt0096283,movie,となりのトトロ,1988-04-16T00:00:00Z,,,8.063,6.0,2016-02-27T00:00:00Z
4935,tt0347149,movie,ハウルの動く城,2004-09-09T00:00:00Z,,,8.387,8.0,2025-11-11T00:00:00Z
3176,tt0266308,movie,バトル・ロワイアル,2000-12-16T00:00:00Z,,,7.269,7.0,2016-09-21T00:00:00Z
128,tt0119698,movie,もののけ姫,1997-07-12T00:00:00Z,,,8.324,9.0,2019-11-17T00:00:00Z
25538,tt0244316,movie,一一,2000-09-20T00:00:00Z,,,7.932,9.0,2025-10-01T00:00:00Z
346,tt0047478,movie,七人の侍,1954-04-26T00:00:00Z,,,8.452,8.0,2018-07-03T00:00:00Z
11645,tt0089881,movie,乱,1985-06-01T00:00:00Z,,,8.041,6.0,2020-01-28T00:00:00Z
129,tt0245429,movie,千と千尋の神隠し,2001-07-20T00:00:00Z,,,8.534,7.0,2015-10-11T00:00:00Z
372058,tt5311514,movie,君の名は。,2016-08-26T00:00:00Z,,,8.478,9.0,2022-01-11T00:00:00Z
568160,tt9426210,movie,天気の子,2019-07-19T00:00:00Z,,,7.983,7.0,2023-04-18T00:00:00Z
37557,tt0115012,movie,摇啊摇，摇到外婆桥,1995-09-14T00:00:00Z,,,6.75,5.0,2015-11-20T00:00:00Z
18491,tt0169858,movie,新世紀エヴァンゲリオン劇場版 Air／まごころを、君に,1997-07-19T00:00:00Z,,,8.261,4.0,2022-08-29T00:00:00Z
10775,tt0338564,movie,無間道,2002-12-12T00:00:00Z,,,7.799,8.0,2018-11-10T00:00:00Z
11878,tt0055630,movie,用心棒,1961-04-25T00:00:00Z,,,8.091,9.0,2017-09-07T00:00:00Z
776305,tt13651628,movie,竜とそばかすの姫,2021-07-16T00:00:00Z,,,7.644,5.0,2022-01-18T00:00:00Z
548,tt0042876,movie,羅生門,1950-08-26T00:00:00Z,,,8.044,7.0,2019-09-19T00:00:00Z
14756,tt1220719,movie,葉問,2008-12-12T00:00:00Z,,,7.762,9.0,2017-03-06T00:00:00Z
9056,tt0089374,movie,警察故事,1985-12-14T00:00:00Z,,,7.528,8.0,2025-04-05T00:00:00Z
16859,tt0097814,movie,魔女の宅急便,1989-07-29T00:00:00Z,,,7.83,7.0,2024-01-29T00:00:00Z